"","age","age_old","age_young","co2","type","co2_low","co2_high","co2_range","distribution","proxy_type","reference","xi_co2","omega_co2","alpha_co2"
"474",2.2,NA,NA,338,"mean",212,557,1,"skew_normal","paleosols","Da et al., 2015",528.094547202097,226.094544594286,-1.31050528411574
"475",2.3,NA,NA,387,"mean",243,639,1,"skew_normal","paleosols","Da et al., 2015",606.521674082847,259.97243969611,-1.31928526741542
"476",2.3,NA,NA,342,"mean",214,564,1,"skew_normal","paleosols","Da et al., 2015",534.480297081481,229.244453115219,-1.30774667166401
"477",2.3,NA,NA,405,"mean",254,669,1,"skew_normal","paleosols","Da et al., 2015",634.862004768324,272.379892604045,-1.31806850797283
"478",2.6,NA,NA,400,"mean",251,660,1,"skew_normal","paleosols","Da et al., 2015",626.151082983998,268.308846765245,-1.31558170620599
"479",2.6,NA,NA,385,"mean",241,636,1,"skew_normal","paleosols","Da et al., 2015",603.197628686546,259.051793343446,-1.31417236737079
"480",221.9,NA,NA,6,"mean",3,12,1,"skew_normal","paleosols","Nordt et al., 2015 (expands and refines Atchley et al., 2013)",11.5486511230473,6.09855723920243,-1.48947322328285
"481",220.1,NA,NA,215,"mean",108,430,1,"skew_normal","paleosols","Nordt et al., 2015 (expands and refines Atchley et al., 2013)",414.182984766715,218.416124862641,-1.49538847947325
"482",214.7,NA,NA,355,"mean",178,710,1,"skew_normal","paleosols","Nordt et al., 2015 (expands and refines Atchley et al., 2013)",683.651735372586,360.715902813293,-1.49305244036044
"483",213.5,NA,NA,443,"mean",222,886,1,"skew_normal","paleosols","Nordt et al., 2015 (expands and refines Atchley et al., 2013)",853.032020369766,450.161442265248,-1.49234064915996
"484",213.3,NA,NA,500,"mean",250,1000,1,"skew_normal","paleosols","Nordt et al., 2015 (expands and refines Atchley et al., 2013)",962.387593587276,508.213103266869,-1.48947322328285
"485",213.2,NA,NA,546,"mean",273,1092,1,"skew_normal","paleosols","Nordt et al., 2015 (expands and refines Atchley et al., 2013)",1050.92725219731,554.968708767421,-1.48947322328285
"486",213.1,NA,NA,501,"mean",251,1002,1,"skew_normal","paleosols","Nordt et al., 2015 (expands and refines Atchley et al., 2013)",964.669013239968,509.114177787515,-1.49200836345247
"487",213,NA,NA,523,"mean",262,1046,1,"skew_normal","paleosols","Nordt et al., 2015 (expands and refines Atchley et al., 2013)",1007.0140776451,531.475559325471,-1.49190162177489
"488",212.7,NA,NA,170,"mean",85,340,1,"skew_normal","paleosols","Nordt et al., 2015 (expands and refines Atchley et al., 2013)",327.211781819674,172.792455110736,-1.48947322328285
"489",212.6,NA,NA,738,"mean",369,1476,1,"skew_normal","paleosols","Nordt et al., 2015 (expands and refines Atchley et al., 2013)",1420.48408813482,750.122540421899,-1.48947322328285
"490",212.5,NA,NA,1463,"mean",732,2926,1,"skew_normal","paleosols","Nordt et al., 2015 (expands and refines Atchley et al., 2013)",2816.30290419479,1486.9162665588,-1.49034081090681
"491",212.4,NA,NA,522,"mean",261,1044,1,"skew_normal","paleosols","Nordt et al., 2015 (expands and refines Atchley et al., 2013)",1004.73264770512,530.574479810612,-1.48947322328285
"492",212.2,NA,NA,713,"mean",357,1426,1,"skew_normal","paleosols","Nordt et al., 2015 (expands and refines Atchley et al., 2013)",1372.72142565208,724.59656887732,-1.4912540537303
"493",212.1,NA,NA,708,"mean",354,1416,1,"skew_normal","paleosols","Nordt et al., 2015 (expands and refines Atchley et al., 2013)",1362.74083251958,719.629754225887,-1.48947322328285
"494",212,NA,NA,10,"mean",5,20,1,"skew_normal","paleosols","Nordt et al., 2015 (expands and refines Atchley et al., 2013)",19.2477518717455,10.1642620653374,-1.48947322328285
"495",211.7,NA,NA,683,"mean",342,1366,1,"skew_normal","paleosols","Nordt et al., 2015 (expands and refines Atchley et al., 2013)",1314.97816248557,694.103779016294,-1.49133233136151
"496",211.5,NA,NA,643,"mean",322,1286,1,"skew_normal","paleosols","Nordt et al., 2015 (expands and refines Atchley et al., 2013)",1237.98714383485,653.44672533642,-1.49144807251612
"497",211.4,NA,NA,749,"mean",375,1498,1,"skew_normal","paleosols","Nordt et al., 2015 (expands and refines Atchley et al., 2013)",1442.01334065387,761.187916323102,-1.49116840319916
"498",211.3,NA,NA,128,"mean",64,256,1,"skew_normal","paleosols","Nordt et al., 2015 (expands and refines Atchley et al., 2013)",246.371223958343,130.102554436319,-1.48947322328285
"499",211.2,NA,NA,182,"mean",91,364,1,"skew_normal","paleosols","Nordt et al., 2015 (expands and refines Atchley et al., 2013)",350.309084065768,184.98956958914,-1.48947322328285
"500",211.2,NA,NA,616,"mean",308,1232,1,"skew_normal","paleosols","Nordt et al., 2015 (expands and refines Atchley et al., 2013)",1185.66151529952,626.118543224783,-1.48947322328285
"501",211.1,NA,NA,726,"mean",363,1452,1,"skew_normal","paleosols","Nordt et al., 2015 (expands and refines Atchley et al., 2013)",1397.38678588872,737.925425943494,-1.48947322328285
"504",210.4,NA,NA,219,"mean",110,438,1,"skew_normal","paleosols","Nordt et al., 2015 (expands and refines Atchley et al., 2013)",421.882095900761,222.481834737143,-1.4952801929238
"505",210.1,NA,NA,420,"mean",210,840,1,"skew_normal","paleosols","Nordt et al., 2015 (expands and refines Atchley et al., 2013)",808.405578613312,426.89900674417,-1.48947322328285
"506",209.9,NA,NA,1080,"mean",540,2160,1,"skew_normal","paleosols","Nordt et al., 2015 (expands and refines Atchley et al., 2013)",2078.75720214852,1097.74030305644,-1.48947322328285
"507",209.9,NA,NA,777,"mean",389,1554,1,"skew_normal","paleosols","Nordt et al., 2015 (expands and refines Atchley et al., 2013)",1495.90705179282,789.647852968503,-1.49110727673704
"508",209.7,NA,NA,665,"mean",333,1330,1,"skew_normal","paleosols","Nordt et al., 2015 (expands and refines Atchley et al., 2013)",1280.33220425883,675.808104940996,-1.49138269053389
"509",209.6,NA,NA,529,"mean",265,1058,1,"skew_normal","paleosols","Nordt et al., 2015 (expands and refines Atchley et al., 2013)",1018.56273142539,537.574117854662,-1.49187405271855
"510",209.5,NA,NA,1220,"mean",610,2440,1,"skew_normal","paleosols","Nordt et al., 2015 (expands and refines Atchley et al., 2013)",2348.22572835295,1240.03997197116,-1.48947322328285
"511",209.3,NA,NA,1025,"mean",513,2050,1,"skew_normal","paleosols","Nordt et al., 2015 (expands and refines Atchley et al., 2013)",1973.25133639135,1041.72157071644,-1.49071172474085
"512",209.2,NA,NA,1406,"mean",703,2812,1,"skew_normal","paleosols","Nordt et al., 2015 (expands and refines Atchley et al., 2013)",2706.23391316742,1429.09524638644,-1.48947322328285
"513",209,NA,NA,1063,"mean",532,2126,1,"skew_normal","paleosols","Nordt et al., 2015 (expands and refines Atchley et al., 2013)",2046.3927977807,1080.34576863994,-1.49066743034
"514",208.6,NA,NA,1869,"mean",935,3738,1,"skew_normal","paleosols","Nordt et al., 2015 (expands and refines Atchley et al., 2013)",3597.76164840081,1899.5853152477,-1.49015229634569
"515",208.4,NA,NA,904,"mean",452,1808,1,"skew_normal","paleosols","Nordt et al., 2015 (expands and refines Atchley et al., 2013)",1739.99676920579,918.8492907065,-1.48947322328285
"516",208.2,NA,NA,1179,"mean",590,2358,1,"skew_normal","paleosols","Nordt et al., 2015 (expands and refines Atchley et al., 2013)",2269.66673084355,1198.25121410542,-1.49054988486754
"517",208,NA,NA,964,"mean",482,1928,1,"skew_normal","paleosols","Nordt et al., 2015 (expands and refines Atchley et al., 2013)",1855.48328043627,979.834863098524,-1.48947322328285
"518",207.4,NA,NA,1978,"mean",989,3956,1,"skew_normal","paleosols","Nordt et al., 2015 (expands and refines Atchley et al., 2013)",3807.20532023126,2010.49103652373,-1.48947322328285
"519",205.15,209,201.3,1626.42,"mean",813,3253,1,"skew_normal","paleosols","Whiteside et al., 2015",3130.54802765619,1653.3284971088,-1.48927042014316
"520",205.15,209,201.3,1233.546667,"mean",617,2467,1,"skew_normal","paleosols","Whiteside et al., 2015",2374.34217076545,1253.6728022081,-1.48984360726477
"521",205.15,209,201.3,1293.693333,"mean",647,2587,1,"skew_normal","paleosols","Whiteside et al., 2015",2489.68269666093,1314.56000764735,-1.48939473934152
"522",211.9,212.6,211.2,749,"mean",374,1498,1,"skew_normal","paleosols","Whiteside et al., 2015",1441.29956202674,761.418382123328,-1.48778027685445
"523",211.9,212.6,211.2,786,"mean",393,1573,1,"skew_normal","paleosols","Whiteside et al., 2015",1514.15480566936,799.812116006796,-1.49108650061665
"524",34.2,NA,NA,399,"mean",127,672,1,"normal","paleosols","Kohn et al., 2015",440.776984718469,277.113484735542,-0.190029552748471
"525",0.2,NA,NA,289,"mean",263,315,1,"normal","alkenones","Seki et al., 2010",288.979214819833,26.1449063400022,0.000996384143590756
"526",0.3,NA,NA,246,"mean",224,268,1,"normal","alkenones","Seki et al., 2010",245.948583191077,22.1226658094388,0.00291292357930942
"527",0.5,NA,NA,255,"mean",232,278,1,"normal","alkenones","Seki et al., 2010",255.041424441788,23.1282161678528,-0.00224478795421864
"528",0.9,NA,NA,243,"mean",221,264,1,"normal","alkenones","Seki et al., 2010",234.85732079733,22.9382728093049,0.459619228625438
"529",1,NA,NA,252,"mean",230,275,1,"normal","alkenones","Seki et al., 2010",260.375987023125,23.9642966008143,-0.452082187150967
"530",1.2,NA,NA,266,"mean",243,290,1,"normal","alkenones","Seki et al., 2010",274.605863257379,24.9897194342513,-0.445006999626152
"531",1.3,NA,NA,271,"mean",246,295,1,"normal","alkenones","Seki et al., 2010",262.167498710075,26.0145835259241,0.438346686271634
"532",1.5,NA,NA,277,"mean",252,302,1,"normal","alkenones","Seki et al., 2010",276.928617053761,25.1394264229743,0.0035587796592881
"533",1.8,NA,NA,270,"mean",246,295,1,"normal","alkenones","Seki et al., 2010",278.832501289925,26.0145835259241,-0.438346686271637
"534",2.1,NA,NA,254,"mean",231,277,1,"normal","alkenones","Seki et al., 2010",253.93443506659,23.1282719837195,0.00355296175396222
"535",2.3,NA,NA,273,"mean",249,298,1,"normal","alkenones","Seki et al., 2010",281.832501289925,26.0145835259241,-0.438346686271628
"536",2.6,NA,NA,267,"mean",243,291,1,"normal","alkenones","Seki et al., 2010",267.065740164381,24.1338415787727,-0.00341402088536933
"537",2.8,NA,NA,299,"mean",272,326,1,"normal","alkenones","Seki et al., 2010",298.923677793872,27.1505783559285,0.00352317147071567
"538",2.8,NA,NA,303,"mean",276,331,1,"normal","alkenones","Seki et al., 2010",312.494659397836,29.0861810381117,-0.420476376352627
"539",2.9,NA,NA,323,"mean",294,352,1,"normal","alkenones","Seki et al., 2010",322.927774828214,29.1617065154932,0.00310411072923674
"540",2.9,NA,NA,333,"mean",303,363,1,"normal","alkenones","Seki et al., 2010",332.879675188735,30.1674300039455,0.00499897532135495
"541",3,NA,NA,372,"mean",338,405,1,"normal","alkenones","Seki et al., 2010",361.249047976742,35.2183550270556,0.391830961863344
"542",3.1,NA,NA,353,"mean",321,385,1,"normal","alkenones","Seki et al., 2010",352.884960213232,32.1785416341811,0.00448069033489664
"543",3.1,NA,NA,344,"mean",313,375,1,"normal","alkenones","Seki et al., 2010",343.91550084112,31.1728776055098,0.00339732628605054
"544",3.2,NA,NA,335,"mean",305,365,1,"normal","alkenones","Seki et al., 2010",334.911318932847,30.1673203969438,0.00368431256326278
"545",3.2,NA,NA,341,"mean",310,372,1,"normal","alkenones","Seki et al., 2010",340.917891798846,31.1728712149862,0.00330119729130913
"546",3.6,NA,NA,362,"mean",329,395,1,"normal","alkenones","Seki et al., 2010",361.917662789473,33.1840112279957,0.00310977370681731
"547",3.8,NA,NA,357,"mean",325,389,1,"normal","alkenones","Seki et al., 2010",357.090598509283,32.1784635981532,-0.00352872462367558
"548",3.9,NA,NA,338,"mean",307,368,1,"normal","alkenones","Seki et al., 2010",327.866879388615,32.153898238816,0.405162791145074
"549",4,NA,NA,329,"mean",300,359,1,"normal","alkenones","Seki et al., 2010",338.922728775094,31.1317152264529,-0.410022925583906
"550",4.1,NA,NA,354,"mean",322,385,1,"normal","alkenones","Seki et al., 2010",343.658774630417,33.1757201476213,0.400521512192832
"551",4.3,NA,NA,381,"mean",348,414,1,"normal","alkenones","Seki et al., 2010",381.113376629967,33.1841027318852,-0.00428209470806947
"552",4.4,NA,NA,351,"mean",320,382,1,"normal","alkenones","Seki et al., 2010",350.923728287871,31.1728564015127,0.00306653737626054
"553",4.6,NA,NA,370,"mean",337,402,1,"normal","alkenones","Seki et al., 2010",359.452860637172,34.1971999325788,0.396082516560949
"554",4.8,NA,NA,351,"mean",320,382,1,"normal","alkenones","Seki et al., 2010",350.898912414919,31.1729270066055,0.00406427593452053
"555",4.9,NA,NA,383,"mean",350,417,1,"normal","alkenones","Seki et al., 2010",393.750952023258,35.2183550270557,-0.391830961863356
"556",4.9,NA,NA,422,"mean",385,459,1,"normal","alkenones","Seki et al., 2010",421.885610169291,37.2063769006399,0.00385329674106786
"557",5,NA,NA,448,"mean",409,488,1,"normal","alkenones","Seki et al., 2010",459.933996461189,41.3392865304553,-0.369594209432855
"558",5.2,NA,NA,457,"mean",417,497,1,"normal","alkenones","Seki et al., 2010",457.104563121199,40.223056004846,-0.00325810638996478
"559",0.02,NA,NA,318,"mean",283,402,1,"skew_normal","alkenones","Zhang et al., 2013",400.409282627487,83.6310600126846,-1.72176850528077
"560",0.03,NA,NA,305,"mean",273,384,1,"skew_normal","alkenones","Zhang et al., 2013",383.085797145484,78.4042485543254,-1.75814265504391
"561",0.03,NA,NA,322,"mean",284,411,1,"skew_normal","alkenones","Zhang et al., 2013",408.724582386144,88.8533703984401,-1.6904362883511
"562",0.04,NA,NA,308,"mean",268,400,1,"skew_normal","alkenones","Zhang et al., 2013",397.179618528796,92.0371199655838,-1.66722074370282
"563",0.06,NA,NA,312,"mean",279,393,1,"skew_normal","alkenones","Zhang et al., 2013",391.942843937223,80.4410888160137,-1.7506985141385
"564",0.07,NA,NA,338,"mean",304,422,1,"skew_normal","alkenones","Zhang et al., 2013",421.04388393509,83.3596047934601,-1.75910337133568
"565",0.09,NA,NA,334,"mean",293,429,1,"skew_normal","alkenones","Zhang et al., 2013",426.286423930151,94.9587862321864,-1.67667923198135
"566",0.11,NA,NA,332,"mean",290,429,1,"skew_normal","alkenones","Zhang et al., 2013",426.140025647246,96.9937389495722,-1.67250455050431
"567",0.11,NA,NA,336,"mean",293,435,1,"skew_normal","alkenones","Zhang et al., 2013",431.993471311176,99.0286080071158,-1.66851276537786
"568",0.13,NA,NA,336,"mean",305,418,1,"skew_normal","alkenones","Zhang et al., 2013",418.423240660225,80.7613600909979,-1.84774819811676
"569",0.15,NA,NA,315,"mean",277,403,1,"skew_normal","alkenones","Zhang et al., 2013",400.472648108663,87.9673394298648,-1.67597021694061
"570",0.16,NA,NA,316,"mean",286,395,1,"skew_normal","alkenones","Zhang et al., 2013",395.32597852841,77.8449940123036,-1.84189580462375
"571",0.17,NA,NA,330,"mean",286,429,1,"skew_normal","alkenones","Zhang et al., 2013",425.335079275803,99.2871556402262,-1.63915589540926
"572",0.31,NA,NA,319,"mean",275,418,1,"skew_normal","alkenones","Zhang et al., 2013",414.335079275803,99.2871556402262,-1.63915589540926
"573",0.43,NA,NA,285,"mean",252,362,1,"skew_normal","alkenones","Zhang et al., 2013",359.951218817017,76.9057452432484,-1.68563022319615
"574",0.58,NA,NA,302,"mean",261,393,1,"skew_normal","alkenones","Zhang et al., 2013",389.261586807829,91.4055449346553,-1.62176539763019
"575",0.93,NA,NA,291,"mean",255,374,1,"skew_normal","alkenones","Zhang et al., 2013",371.512397115181,83.0108041013624,-1.67030531843123
"576",1.05,NA,NA,301,"mean",261,393,1,"skew_normal","alkenones","Zhang et al., 2013",390.179618528796,92.0371199655838,-1.66722074370282
"577",1.19,NA,NA,322,"mean",281,416,1,"skew_normal","alkenones","Zhang et al., 2013",413.032864018284,94.0718819699283,-1.66314800903032
"578",1.21,NA,NA,311,"mean",263,414,1,"skew_normal","alkenones","Zhang et al., 2013",408.693290430555,103.857271490481,-1.57881254039676
"579",1.22,NA,NA,317,"mean",278,409,1,"skew_normal","alkenones","Zhang et al., 2013",406.829523961572,91.7740319954805,-1.69963459541584
"580",1.23,NA,NA,322,"mean",278,422,1,"skew_normal","alkenones","Zhang et al., 2013",418.591751953936,100.175715843069,-1.65198129192649
"581",1.25,NA,NA,291,"mean",257,372,1,"skew_normal","alkenones","Zhang et al., 2013",370.305922891791,80.7112608365637,-1.71228811895027
"582",1.27,NA,NA,309,"mean",257,416,1,"skew_normal","alkenones","Zhang et al., 2013",409.011410337218,108.406923126013,-1.52555550413282
"583",1.28,NA,NA,298,"mean",263,382,1,"skew_normal","alkenones","Zhang et al., 2013",380.409282627487,83.6310600126846,-1.72176850528077
"584",1.35,NA,NA,326,"mean",276,434,1,"skew_normal","alkenones","Zhang et al., 2013",428.660278598009,108.817324634083,-1.58717703589942
"585",1.64,NA,NA,298,"mean",255,392,1,"skew_normal","alkenones","Zhang et al., 2013",387.703267807725,94.5822347768932,-1.60242259634619
"586",1.73,NA,NA,312,"mean",271,405,1,"skew_normal","alkenones","Zhang et al., 2013",401.77758772226,93.1840620557717,-1.64948787368325
"587",1.97,NA,NA,309,"mean",263,408,1,"skew_normal","alkenones","Zhang et al., 2013",402.991959850613,99.7904477734891,-1.58256264577778
